table,variable,dtype,rows,missing,missing_pct,unique,zeros,negative,infinite,minimum,p01,median,p99,maximum,skew,iqr_outliers
county_year_panel,poverty_universe,float64,49717,1,0.002011384435907235,37968,0.0,0.0,0.0,33.0,922.6000000000001,24925.0,1256079.899999995,9955473.0,13.540347596259549,6712.0
county_year_panel,poverty_universe_flag,str,49717,0,0.0,2,,,,,,,,,,
county_year_panel,poverty_universe_moe,float64,49717,1,0.002011384435907235,2012,0.0,0.0,0.0,1.0,9.0,179.0,1703.699999999997,6389.0,3.630797625443054,4064.0
county_year_panel,poverty_universe_moe_flag,str,49717,0,0.0,2,,,,,,,,,,
county_year_panel,below_poverty,float64,49717,1,0.002011384435907235,19305,7.0,0.0,0.0,0.0,98.0,3978.0,182947.14999999985,1805868.0,15.698192057308932,5790.0
county_year_panel,below_poverty_flag,str,49717,0,0.0,2,,,,,,,,,,
county_year_panel,below_poverty_moe,float64,49717,1,0.002011384435907235,4441,0.0,0.0,0.0,2.0,47.0,620.0,5426.799999999988,17434.0,4.459053995654277,3993.0
county_year_panel,below_poverty_moe_flag,str,49717,0,0.0,2,,,,,,,,,,
county_year_panel,civilian_labor_force,float64,49717,1,0.002011384435907235,30854,0.0,0.0,0.0,25.0,462.0,11727.0,673320.7499999997,5252747.0,13.395609027346822,6929.0
county_year_panel,civilian_labor_force_flag,str,49717,0,0.0,3,,,,,,,,,,
county_year_panel,civilian_labor_force_moe,float64,49717,1,0.002011384435907235,9434,0.0,0.0,0.0,11.0,65.0,471.0,3482.8808122415776,11220.0,3.7279055253426345,4124.0
county_year_panel,civilian_labor_force_moe_flag,str,49717,0,0.0,3,,,,,,,,,,
county_year_panel,unemployed,float64,49717,1,0.002011384435907235,10080,205.0,0.0,0.0,0.0,6.0,780.0,49174.89999999992,580531.0,16.464297115259075,6479.0
county_year_panel,unemployed_flag,str,49717,0,0.0,3,,,,,,,,,,
county_year_panel,unemployed_moe,float64,49717,1,0.002011384435907235,8196,0.0,0.0,0.0,1.0,10.0,225.0,1843.8499999999985,6351.0,3.9277986299587875,3142.0
county_year_panel,unemployed_moe_flag,str,49717,0,0.0,3,,,,,,,,,,
county_year_panel,housing_units,float64,49717,0,0.0,30859,0.0,0.0,0.0,33.0,598.1600000000001,12383.0,547531.8399999938,3650466.0,11.737243954180018,6315.0
county_year_panel,housing_units_flag,str,49717,0,0.0,1,,,,,,,,,,
county_year_panel,housing_units_moe,float64,49717,0,0.0,1077,0.0,0.0,0.0,8.0,17.0,83.0,759.8399999999965,3312.0,4.013991032539589,3989.0
county_year_panel,housing_units_moe_flag,str,49717,0,0.0,1,,,,,,,,,,
county_year_panel,vacant_units,float64,49717,0,0.0,12801,0.0,0.0,0.0,6.0,143.0,1931.0,58824.27999999994,245069.0,8.800562910939508,5268.0
county_year_panel,vacant_units_flag,str,49717,0,0.0,1,,,,,,,,,,
county_year_panel,vacant_units_moe,float64,49717,0,0.0,2154,0.0,0.0,0.0,5.0,36.0,268.0,1948.5199999999895,5796.0,4.3298729921482835,3706.0
county_year_panel,vacant_units_moe_flag,str,49717,0,0.0,1,,,,,,,,,,
county_year_panel,occupied_units,float64,49717,0,0.0,28901,0.0,0.0,0.0,17.0,397.0,9964.0,496771.5199999998,3416449.0,12.127523027722342,6601.0
county_year_panel,occupied_units_flag,str,49717,0,0.0,1,,,,,,,,,,
county_year_panel,occupied_units_moe,float64,49717,0,0.0,2249,0.0,0.0,0.0,7.0,47.0,289.0,2031.0,6253.0,4.137436105862776,3734.0
county_year_panel,occupied_units_moe_flag,str,49717,0,0.0,1,,,,,,,,,,
county_year_panel,owner_occupied_units,float64,49717,0,0.0,25542,11.0,0.0,0.0,0.0,287.0,7268.0,291593.9599999989,1567983.0,9.693958336239675,6468.0
county_year_panel,owner_occupied_units_flag,str,49717,0,0.0,1,,,,,,,,,,
county_year_panel,owner_occupied_units_moe,float64,49717,0,0.0,2708,0.0,0.0,0.0,2.0,44.0,313.0,2649.8399999999965,10546.0,5.2516694423504156,4276.0
county_year_panel,owner_occupied_units_moe_flag,str,49717,0,0.0,1,,,,,,,,,,
county_year_panel,population_25_plus,float64,49717,0,0.0,34762,0.0,0.0,0.0,31.0,697.1600000000001,17803.0,883539.9199999998,6922061.0,13.467590513922898,6609.0
county_year_panel,population_25_plus_flag,str,49717,0,0.0,2,,,,,,,,,,
county_year_panel,population_25_plus_moe,float64,49717,488,0.9815556047227306,518,38.0,0.0,0.0,0.0,15.0,101.0,324.0,1924.0,3.071042855287655,1260.0
county_year_panel,population_25_plus_moe_flag,str,49717,0,0.0,3,,,,,,,,,,
county_year_panel,bachelors,float64,49717,0,0.0,16698,9.0,0.0,0.0,0.0,99.0,2028.0,202159.07999999908,1590181.0,12.572103993356029,7492.0
county_year_panel,bachelors_flag,str,49717,0,0.0,2,,,,,,,,,,
county_year_panel,bachelors_moe,float64,49717,0,0.0,10469,0.0,0.0,0.0,3.0,34.00940363709645,277.0,3165.1999999999825,11376.0,4.075970399723213,5019.0
county_year_panel,bachelors_moe_flag,str,49717,0,0.0,2,,,,,,,,,,
county_year_panel,masters,float64,49717,0,0.0,11791,23.0,0.0,0.0,0.0,21.0,789.0,93689.6799999999,608104.0,10.494238736098108,7344.0
county_year_panel,masters_flag,str,49717,0,0.0,2,,,,,,,,,,
county_year_panel,masters_moe,float64,49717,0,0.0,8949,0.0,0.0,0.0,2.0,14.59295630362862,174.0919297382851,2281.8399999999965,7225.0,4.274637109844128,5127.0
county_year_panel,masters_moe_flag,str,49717,0,0.0,2,,,,,,,,,,
county_year_panel,professional_degree,float64,49717,0,0.0,6375,930.0,0.0,0.0,0.0,0.0,158.0,25216.239999999874,185424.0,12.39827661486253,7293.0
county_year_panel,professional_degree_flag,str,49717,0,0.0,2,,,,,,,,,,
county_year_panel,professional_degree_moe,float64,49717,0,0.0,6415,0.0,0.0,0.0,1.0,5.0,80.0,1184.0,3811.0,4.654665108857681,5189.0
county_year_panel,professional_degree_moe_flag,str,49717,0,0.0,2,,,,,,,,,,
county_year_panel,doctorate,float64,49717,0,0.0,5522,2259.0,0.0,0.0,0.0,0.0,97.0,14783.719999999972,107457.0,11.009093328268998,7433.0
county_year_panel,doctorate_flag,str,49717,0,0.0,2,,,,,,,,,,
county_year_panel,doctorate_moe,float64,49717,0,0.0,5614,0.0,0.0,0.0,1.0,4.0,68.0,946.0,2891.0,4.290804547991995,4876.0
county_year_panel,doctorate_moe_flag,str,49717,0,0.0,2,,,,,,,,,,
county_year_panel,civilian_labor_force_reconstructed,bool,49717,0,0.0,2,,,,,,,,,,
county_year_panel,unemployed_reconstructed,bool,49717,0,0.0,2,,,,,,,,,,
county_year_panel,population_25_plus_reconstructed,bool,49717,0,0.0,2,,,,,,,,,,
county_year_panel,bachelors_reconstructed,bool,49717,0,0.0,2,,,,,,,,,,
county_year_panel,masters_reconstructed,bool,49717,0,0.0,2,,,,,,,,,,
county_year_panel,professional_degree_reconstructed,bool,49717,0,0.0,2,,,,,,,,,,
county_year_panel,doctorate_reconstructed,bool,49717,0,0.0,2,,,,,,,,,,
county_year_panel,poverty_pct,float64,49717,1,0.002011384435907235,49498,7.0,0.0,0.0,0.0,4.807834405653138,14.679564924956278,35.50935714173017,59.02470600927824,1.0332500236567266,1199.0
county_year_panel,unemployment_pct,float64,49717,1,0.002011384435907235,48620,205.0,0.0,0.0,0.0,0.702428930725043,6.049860208734515,17.163704165556382,36.107986501687286,1.1761819557239035,1205.0
county_year_panel,vacancy_pct,float64,49717,0,0.0,49353,0.0,0.0,0.0,1.6839677047289503,4.264574782059917,15.172499072585632,54.47659406371165,88.25910931174089,1.6739320310314216,2263.0
county_year_panel,homeownership_pct,float64,49717,0,0.0,48972,11.0,0.0,0.0,0.0,45.90683981417384,73.5779332189521,86.84135632571288,97.38527214514407,-1.3497838274069098,1534.0
county_year_panel,bachelors_plus_pct,float64,49717,0,0.0,49385,7.0,0.0,0.0,0.0,8.088814255749158,18.924620288768047,53.5305227201218,80.53254437869822,1.4592500559946722,2270.0
county_year_panel,inflow_individuals,float64,49717,3580,7.2007562805479015,11818,0.0,0.0,0.0,16.0,53.0,1209.0,60392.439999999944,229710.0,6.58388650375812,6176.0
county_year_panel,inflow_returns,float64,49717,3580,7.2007562805479015,8893,0.0,0.0,0.0,10.0,27.0,612.0,34832.119999999995,141960.0,6.857796030860219,6276.0
county_year_panel,outflow_individuals,float64,49717,3490,7.019731681316251,11534,0.0,0.0,0.0,15.0,53.0,1177.0,63520.43999999999,340909.0,8.136249628754017,6243.0
county_year_panel,outflow_returns,float64,49717,3490,7.019731681316251,8733,0.0,0.0,0.0,10.0,28.0,613.0,35665.05999999976,188269.0,8.169553209212328,6287.0
county_year_panel,net_individuals,float64,49717,3663,7.367701188728201,5951,162.0,21681.0,0.0,-145441.0,-6184.969999999998,9.0,5727.940000000002,121194.0,-12.821302642963275,9106.0
county_year_panel,inflow_individuals_per_1000,float64,49717,3580,7.2007562805479015,45734,0.0,0.0,0.0,7.001400280056012,19.06389160063984,45.12207685175647,111.08958299504252,867.2708962739174,6.209703024468785,1684.0
county_year_panel,outflow_individuals_per_1000,float64,49717,3490,7.019731681316251,45786,0.0,0.0,0.0,9.047044632086852,21.766590868977453,44.49374624723949,103.8339073896879,2951.9462624870825,55.2291424769017,1874.0
county_year_panel,net_individuals_per_1000,float64,49717,3663,7.367701188728201,45486,162.0,21681.0,0.0,-2923.355149844988,-23.889157176236974,0.484525472806953,34.62824775517379,677.9196117733939,-97.55263518677503,2818.0
county_year_panel,declarations,float64,49717,0,0.0,9,32322.0,0.0,0.0,0.0,0.0,0.0,3.0,8.0,2.2204687824622873,841.0
county_year_panel,incident_types,float64,49717,32322,65.01196773739365,4,0.0,0.0,0.0,1.0,1.0,1.0,3.0,4.0,2.4582402413137636,2789.0
county_year_panel,precipitation_inches,float64,49717,27,0.054307379769495345,9889,0.0,0.0,0.0,1.25,7.858899999999999,40.94,78.28999999999999,132.48,0.15123586378900458,219.0
county_year_panel,temperature_f,float64,49717,27,0.054307379769495345,5887,0.0,0.0,0.0,24.308333333333334,38.25,55.425000000000004,73.82591666666667,78.56666666666666,0.02944720230834806,13.0
county_year_panel,tmax_f,float64,49717,27,0.054307379769495345,5783,0.0,0.0,0.0,31.841666666666665,49.14166666666667,66.53333333333333,84.46666666666667,89.95,-0.006539702756933309,16.0
county_year_panel,tmin_f,float64,49717,27,0.054307379769495345,6032,0.0,0.0,0.0,16.766666666666666,26.925,44.37916666666666,63.875,70.95833333333333,0.05193836295965426,28.0
county_year_panel,precipitation_inches_months,float64,49717,27,0.054307379769495345,1,0.0,0.0,0.0,12.0,12.0,12.0,12.0,12.0,0.0,0.0
county_year_panel,temperature_f_months,float64,49717,27,0.054307379769495345,1,0.0,0.0,0.0,12.0,12.0,12.0,12.0,12.0,0.0,0.0
county_year_panel,tmax_f_months,float64,49717,27,0.054307379769495345,1,0.0,0.0,0.0,12.0,12.0,12.0,12.0,12.0,0.0,0.0
county_year_panel,tmin_f_months,float64,49717,27,0.054307379769495345,1,0.0,0.0,0.0,12.0,12.0,12.0,12.0,12.0,0.0,0.0
county_year_panel,geography_level,str,49717,0,0.0,2,,,,,,,,,,
county_year_panel,geography_caution,bool,49717,0,0.0,1,,,,,,,,,,
county_year_panel,irs_methodology_series,str,49717,0,0.0,3,,,,,,,,,,
fema_area_county_mapping,femaDeclarationString,str,34589,0,0.0,2256,,,,,,,,,,
fema_area_county_mapping,disasterNumber,str,34589,0,0.0,2256,,,,,,,,,,
fema_area_county_mapping,state,str,34589,0,0.0,51,,,,,,,,,,
fema_area_county_mapping,declarationType,str,34589,0,0.0,3,,,,,,,,,,
fema_area_county_mapping,declarationDate,"datetime64[us, UTC]",34589,0,0.0,1470,,,,,,,,,,
fema_area_county_mapping,fyDeclared,str,34589,0,0.0,18,,,,,,,,,,
fema_area_county_mapping,incidentType,str,34589,0,0.0,23,,,,,,,,,,
fema_area_county_mapping,declarationTitle,str,34589,0,0.0,1098,,,,,,,,,,
fema_area_county_mapping,ihProgramDeclared,str,34589,0,0.0,2,,,,,,,,,,
fema_area_county_mapping,iaProgramDeclared,str,34589,0,0.0,1,,,,,,,,,,
fema_area_county_mapping,paProgramDeclared,str,34589,0,0.0,2,,,,,,,,,,
fema_area_county_mapping,hmProgramDeclared,str,34589,0,0.0,2,,,,,,,,,,
fema_area_county_mapping,incidentBeginDate,"datetime64[us, UTC]",34589,0,0.0,1296,,,,,,,,,,
fema_area_county_mapping,incidentEndDate,"datetime64[us, UTC]",34589,0,0.0,1419,,,,,,,,,,
fema_area_county_mapping,disasterCloseoutDate,str,34589,16887,48.82187978837202,676,,,,,,,,,,
fema_area_county_mapping,tribalRequest,str,34589,0,0.0,2,,,,,,,,,,
fema_area_county_mapping,fipsStateCode,str,34589,0,0.0,51,,,,,,,,,,
fema_area_county_mapping,fipsCountyCode,str,34589,0,0.0,327,,,,,,,,,,
fema_area_county_mapping,placeCode,str,34589,0,0.0,1173,,,,,,,,,,
fema_area_county_mapping,designatedArea,str,34589,0,0.0,2720,,,,,,,,,,
fema_area_county_mapping,declarationRequestNumber,str,34589,0,0.0,2256,,,,,,,,,,
fema_area_county_mapping,declarationRequestDate,str,34589,0,0.0,1512,,,,,,,,,,
fema_area_county_mapping,lastIAFilingDate,str,34589,22743,65.75211772528839,281,,,,,,,,,,
fema_area_county_mapping,incidentId,str,34589,0,0.0,1744,,,,,,,,,,
fema_area_county_mapping,region,str,34589,0,0.0,10,,,,,,,,,,
fema_area_county_mapping,designatedIncidentTypes,str,34589,27200,78.63771719332736,80,,,,,,,,,,
fema_area_county_mapping,lastRefresh,str,34589,0,0.0,11,,,,,,,,,,
fema_area_county_mapping,hash,str,34589,0,0.0,32681,,,,,,,,,,
fema_area_county_mapping,id,str,34589,0,0.0,32681,,,,,,,,,,
fema_area_county_mapping,county_fips,str,34589,0,0.0,3109,,,,,,,,,,
fema_area_county_mapping,year,int64,34589,0,0.0,18,0.0,0.0,0.0,2009.0,2009.0,2020.0,2026.0,2026.0,-0.38817213425465674,0.0
fema_area_county_mapping,county_coded_us,bool,34589,0,0.0,2,,,,,,,,,,
fema_area_county_mapping,duration_days,float64,34589,0,0.0,102,0.0,0.0,0.0,1.0,1.0,16.0,1208.0,1208.0,1.252119674987675,8080.0
fema_area_county_mapping,invalid_duration,bool,34589,0,0.0,1,,,,,,,,,,
fema_area_county_mapping,incident_end_imputed,bool,34589,0,0.0,2,,,,,,,,,,
fema_area_county_mapping,source_county_fips,str,34589,0,0.0,3178,,,,,,,,,,
fema_area_county_mapping,mapping_method,str,34589,0,0.0,5,,,,,,,,,,
fema_area_county_mapping,geography_reference_year,int64,34589,0,0.0,16,0.0,0.0,0.0,2009.0,2009.0,2020.0,2024.0,2024.0,-0.578666709711192,0.0
fema_cleaned_incidents,femaDeclarationString,str,34290,0,0.0,2362,,,,,,,,,,
fema_cleaned_incidents,disasterNumber,str,34290,0,0.0,2362,,,,,,,,,,
fema_cleaned_incidents,state,str,34290,0,0.0,56,,,,,,,,,,
fema_cleaned_incidents,declarationType,str,34290,0,0.0,3,,,,,,,,,,
fema_cleaned_incidents,declarationDate,"datetime64[us, UTC]",34290,0,0.0,1513,,,,,,,,,,
fema_cleaned_incidents,fyDeclared,str,34290,0,0.0,18,,,,,,,,,,
fema_cleaned_incidents,incidentType,str,34290,0,0.0,24,,,,,,,,,,
fema_cleaned_incidents,declarationTitle,str,34290,0,0.0,1129,,,,,,,,,,
fema_cleaned_incidents,ihProgramDeclared,str,34290,0,0.0,2,,,,,,,,,,
fema_cleaned_incidents,iaProgramDeclared,str,34290,0,0.0,1,,,,,,,,,,
fema_cleaned_incidents,paProgramDeclared,str,34290,0,0.0,2,,,,,,,,,,
fema_cleaned_incidents,hmProgramDeclared,str,34290,0,0.0,2,,,,,,,,,,
fema_cleaned_incidents,incidentBeginDate,"datetime64[us, UTC]",34290,0,0.0,1338,,,,,,,,,,
fema_cleaned_incidents,incidentEndDate,"datetime64[us, UTC]",34290,0,0.0,1458,,,,,,,,,,
fema_cleaned_incidents,disasterCloseoutDate,str,34290,16999,49.57421988918052,695,,,,,,,,,,
fema_cleaned_incidents,tribalRequest,str,34290,0,0.0,2,,,,,,,,,,
fema_cleaned_incidents,fipsStateCode,str,34290,0,0.0,56,,,,,,,,,,
fema_cleaned_incidents,fipsCountyCode,str,34290,0,0.0,332,,,,,,,,,,
fema_cleaned_incidents,placeCode,str,34290,0,0.0,1273,,,,,,,,,,
fema_cleaned_incidents,designatedArea,str,34290,0,0.0,2906,,,,,,,,,,
fema_cleaned_incidents,declarationRequestNumber,str,34290,0,0.0,2362,,,,,,,,,,
fema_cleaned_incidents,declarationRequestDate,str,34290,0,0.0,1562,,,,,,,,,,
fema_cleaned_incidents,lastIAFilingDate,str,34290,22300,65.03353747448236,298,,,,,,,,,,
fema_cleaned_incidents,incidentId,str,34290,0,0.0,1789,,,,,,,,,,
fema_cleaned_incidents,region,str,34290,0,0.0,10,,,,,,,,,,
fema_cleaned_incidents,designatedIncidentTypes,str,34290,26844,78.28521434820648,85,,,,,,,,,,
fema_cleaned_incidents,lastRefresh,str,34290,0,0.0,11,,,,,,,,,,
fema_cleaned_incidents,hash,str,34290,0,0.0,34290,,,,,,,,,,
fema_cleaned_incidents,id,str,34290,0,0.0,34290,,,,,,,,,,
fema_cleaned_incidents,county_fips,string,34290,0,0.0,3278,,,,,,,,,,
fema_cleaned_incidents,year,Int64,34290,0,0.0,18,0.0,0.0,0.0,2009.0,2009.0,2020.0,2026.0,2026.0,-0.42556959860223104,0.0
fema_cleaned_incidents,county_coded_us,bool[pyarrow],34290,0,0.0,2,,,,,,,,,,
fema_cleaned_incidents,duration_days,float64,34290,0,0.0,104,0.0,0.0,0.0,1.0,1.0,15.0,1208.0,1208.0,1.2811879960007635,7859.0
fema_cleaned_incidents,invalid_duration,bool,34290,0,0.0,1,,,,,,,,,,
fema_cleaned_incidents,incident_end_imputed,bool,34290,0,0.0,2,,,,,,,,,,
fema_county_events,county_fips,str,25050,0,0.0,3109,,,,,,,,,,
fema_county_events,event_id,string,25050,0,0.0,1744,,,,,,,,,,
fema_county_events,incidentBeginDate,"datetime64[us, UTC]",25050,0,0.0,1293,,,,,,,,,,
fema_county_events,incidentEndDate,"datetime64[us, UTC]",25050,0,0.0,1411,,,,,,,,,,
fema_county_events,incidentType,str,25050,0,0.0,29,,,,,,,,,,
fema_county_events,declaration_numbers,str,25050,0,0.0,2195,,,,,,,,,,
fema_county_events,declaration_count,int64,25050,0,0.0,10,0.0,0.0,0.0,1.0,1.0,1.0,2.0,12.0,2.684822577208458,59.0
fema_county_events,source_record_count,int64,25050,0,0.0,32,0.0,0.0,0.0,1.0,1.0,1.0,4.0,147.0,50.744497583121905,332.0
fema_county_events,event_key_method,str,25050,0,0.0,1,,,,,,,,,,
fema_county_events,year,int64,25050,0,0.0,18,0.0,0.0,0.0,2009.0,2009.0,2019.0,2026.0,2026.0,-0.18465658235446597,0.0
fema_county_year,county_fips,str,19435,0,0.0,3109,,,,,,,,,,
fema_county_year,year,int64,19435,0,0.0,18,0.0,0.0,0.0,2009.0,2009.0,2019.0,2026.0,2026.0,-0.16465501497466495,0.0
fema_county_year,declarations,int64,19435,0,0.0,8,0.0,0.0,0.0,1.0,1.0,1.0,4.0,8.0,3.2728729879602034,4258.0
fema_county_year,incident_types,int64,19435,0,0.0,4,0.0,0.0,0.0,1.0,1.0,1.0,3.0,4.0,2.5407052521699542,2963.0
fema_declarations,femaDeclarationString,str,34290,0,0.0,2362,,,,,,,,,,
fema_declarations,disasterNumber,str,34290,0,0.0,2362,,,,,,,,,,
fema_declarations,state,str,34290,0,0.0,56,,,,,,,,,,
fema_declarations,declarationType,str,34290,0,0.0,3,,,,,,,,,,
fema_declarations,declarationDate,"datetime64[us, UTC]",34290,0,0.0,1513,,,,,,,,,,
fema_declarations,fyDeclared,str,34290,0,0.0,18,,,,,,,,,,
fema_declarations,incidentType,str,34290,0,0.0,24,,,,,,,,,,
fema_declarations,declarationTitle,str,34290,0,0.0,1129,,,,,,,,,,
fema_declarations,ihProgramDeclared,str,34290,0,0.0,2,,,,,,,,,,
fema_declarations,iaProgramDeclared,str,34290,0,0.0,1,,,,,,,,,,
fema_declarations,paProgramDeclared,str,34290,0,0.0,2,,,,,,,,,,
fema_declarations,hmProgramDeclared,str,34290,0,0.0,2,,,,,,,,,,
fema_declarations,incidentBeginDate,"datetime64[us, UTC]",34290,0,0.0,1338,,,,,,,,,,
fema_declarations,incidentEndDate,"datetime64[us, UTC]",34290,359,1.046952464275299,1347,,,,,,,,,,
fema_declarations,disasterCloseoutDate,str,34290,16999,49.57421988918052,695,,,,,,,,,,
fema_declarations,tribalRequest,str,34290,0,0.0,2,,,,,,,,,,
fema_declarations,fipsStateCode,str,34290,0,0.0,56,,,,,,,,,,
fema_declarations,fipsCountyCode,str,34290,0,0.0,332,,,,,,,,,,
fema_declarations,placeCode,str,34290,0,0.0,1273,,,,,,,,,,
fema_declarations,designatedArea,str,34290,0,0.0,2906,,,,,,,,,,
fema_declarations,declarationRequestNumber,str,34290,0,0.0,2362,,,,,,,,,,
fema_declarations,declarationRequestDate,str,34290,0,0.0,1562,,,,,,,,,,
fema_declarations,lastIAFilingDate,str,34290,22300,65.03353747448236,298,,,,,,,,,,
fema_declarations,incidentId,str,34290,0,0.0,1789,,,,,,,,,,
fema_declarations,region,str,34290,0,0.0,10,,,,,,,,,,
fema_declarations,designatedIncidentTypes,str,34290,26844,78.28521434820648,85,,,,,,,,,,
fema_declarations,lastRefresh,str,34290,0,0.0,11,,,,,,,,,,
fema_declarations,hash,str,34290,0,0.0,34290,,,,,,,,,,
fema_declarations,id,str,34290,0,0.0,34290,,,,,,,,,,
fema_declarations,county_fips,string,34290,0,0.0,3278,,,,,,,,,,
fema_declarations,year,Int64,34290,0,0.0,18,0.0,0.0,0.0,2009.0,2009.0,2020.0,2026.0,2026.0,-0.42556959860223104,0.0
fema_declarations,county_coded_us,bool[pyarrow],34290,0,0.0,2,,,,,,,,,,
fema_declarations,duration_days,float64,34290,359,1.046952464275299,104,0.0,0.0,0.0,1.0,1.0,15.0,1208.0,1208.0,1.2649641078962532,7859.0
fema_declarations,invalid_duration,bool,34290,0,0.0,1,,,,,,,,,,
irs_county_flows,ref_state,string,922341,0,0.0,51,,,,,,,,,,
irs_county_flows,ref_county,string,922341,0,0.0,325,,,,,,,,,,
irs_county_flows,other_state,string,922341,0,0.0,51,,,,,,,,,,
irs_county_flows,other_county,string,922341,0,0.0,326,,,,,,,,,,
irs_county_flows,other_state_name,str,922341,0,0.0,51,,,,,,,,,,
irs_county_flows,returns,float64,922341,0,0.0,5074,0.0,0.0,0.0,10.0,10.0,32.0,1204.0,29092.0,19.749673953832104,108226.0
irs_county_flows,individuals,float64,922341,0,0.0,7195,0.0,0.0,0.0,10.0,14.0,58.0,2196.0,49355.0,20.453504345132735,107733.0
irs_county_flows,agi_thousands,float64,922341,39,0.004228371068834628,50661,25.0,802.0,0.0,-1283400.0,215.0,1673.0,80835.93999999994,3015639.0,24.136357452052206,106810.0
irs_county_flows,county_fips,string,922341,0,0.0,3071,,,,,,,,,,
irs_county_flows,other_fips,string,922341,0,0.0,3109,,,,,,,,,,
irs_county_flows,returns_suppressed_or_missing,bool,922341,0,0.0,1,,,,,,,,,,
irs_county_flows,individuals_suppressed_or_missing,bool,922341,0,0.0,1,,,,,,,,,,
irs_county_flows,agi_thousands_suppressed_or_missing,bool,922341,0,0.0,2,,,,,,,,,,
irs_county_flows,row_type,str,922341,0,0.0,1,,,,,,,,,,
irs_county_flows,origin_fips,string,922341,0,0.0,3109,,,,,,,,,,
irs_county_flows,destination_fips,string,922341,0,0.0,3071,,,,,,,,,,
irs_county_flows,view,str,922341,0,0.0,1,,,,,,,,,,
irs_county_flows,year,int64,922341,0,0.0,15,0.0,0.0,0.0,2009.0,2009.0,2014.0,2023.0,2023.0,0.27125507998597964,0.0
irs_county_flows,period_start,int64,922341,0,0.0,15,0.0,0.0,0.0,2008.0,2008.0,2013.0,2022.0,2022.0,0.27125507998597964,0.0
irs_county_flows,methodology_series,str,922341,0,0.0,3,,,,,,,,,,
irs_county_totals,ref_state,string,93851,0,0.0,51,,,,,,,,,,
irs_county_totals,ref_county,string,93851,0,0.0,332,,,,,,,,,,
irs_county_totals,other_state,string,93851,0,0.0,1,,,,,,,,,,
irs_county_totals,other_county,string,93851,0,0.0,1,,,,,,,,,,
irs_county_totals,other_state_name,str,93851,0,0.0,51,,,,,,,,,,
irs_county_totals,returns,float64,93851,459,0.4890731052412867,12747,0.0,0.0,0.0,10.0,27.0,608.0,34539.53999999998,188269.0,7.645243843335575,12674.0
irs_county_totals,individuals,float64,93851,459,0.4890731052412867,17174,0.0,0.0,0.0,15.0,52.0,1186.0,60303.699999999895,340909.0,7.551360503366463,12545.0
irs_county_totals,agi_thousands,float64,93851,460,0.4901386239890891,61396,0.0,36.0,0.0,-128086.0,1039.8,25068.0,2532048.100000032,24510353.0,11.162746012419817,13339.0
irs_county_totals,county_fips,string,93851,0,0.0,3158,,,,,,,,,,
irs_county_totals,other_fips,string,93851,0,0.0,1,,,,,,,,,,
irs_county_totals,returns_suppressed_or_missing,bool,93851,0,0.0,2,,,,,,,,,,
irs_county_totals,individuals_suppressed_or_missing,bool,93851,0,0.0,2,,,,,,,,,,
irs_county_totals,agi_thousands_suppressed_or_missing,bool,93851,0,0.0,2,,,,,,,,,,
irs_county_totals,row_type,str,93851,0,0.0,1,,,,,,,,,,
irs_county_totals,origin_fips,string,93851,0,0.0,3159,,,,,,,,,,
irs_county_totals,destination_fips,string,93851,0,0.0,3159,,,,,,,,,,
irs_county_totals,view,str,93851,0,0.0,2,,,,,,,,,,
irs_county_totals,year,int64,93851,0,0.0,15,0.0,0.0,0.0,2009.0,2009.0,2016.0,2023.0,2023.0,0.007050876907290968,0.0
irs_county_totals,period_start,int64,93851,0,0.0,15,0.0,0.0,0.0,2008.0,2008.0,2015.0,2022.0,2022.0,0.007050876907290968,0.0
irs_county_totals,methodology_series,str,93851,0,0.0,3,,,,,,,,,,
irs_duplicate_records,ref_state,string,3994,0,0.0,51,,,,,,,,,,
irs_duplicate_records,ref_county,string,3994,0,0.0,150,,,,,,,,,,
irs_duplicate_records,other_state,string,3994,0,0.0,52,,,,,,,,,,
irs_duplicate_records,other_county,string,3994,0,0.0,150,,,,,,,,,,
irs_duplicate_records,other_state_name,str,3994,0,0.0,52,,,,,,,,,,
irs_duplicate_records,returns,float64,3994,0,0.0,155,0.0,0.0,0.0,18.0,19.0,34.0,440.0,7245.0,23.31264853344869,332.0
irs_duplicate_records,individuals,float64,3994,0,0.0,236,0.0,0.0,0.0,21.0,25.0,61.0,854.0,13321.0,22.52408925039323,406.0
irs_duplicate_records,agi_thousands,float64,3994,0,0.0,892,0.0,4.0,0.0,-302.0,495.86,1945.0,27103.0,342650.0,18.940197427761284,344.0
irs_duplicate_records,county_fips,string,3994,0,0.0,630,,,,,,,,,,
irs_duplicate_records,other_fips,string,3994,0,0.0,631,,,,,,,,,,
irs_duplicate_records,returns_suppressed_or_missing,bool,3994,0,0.0,1,,,,,,,,,,
irs_duplicate_records,individuals_suppressed_or_missing,bool,3994,0,0.0,1,,,,,,,,,,
irs_duplicate_records,agi_thousands_suppressed_or_missing,bool,3994,0,0.0,1,,,,,,,,,,
irs_duplicate_records,row_type,str,3994,0,0.0,2,,,,,,,,,,
irs_duplicate_records,origin_fips,string,3994,0,0.0,446,,,,,,,,,,
irs_duplicate_records,destination_fips,string,3994,0,0.0,402,,,,,,,,,,
irs_duplicate_records,view,str,3994,0,0.0,2,,,,,,,,,,
